hhid,cellphone,wealth,size,education_years,education_other,bank_acct,mattress,sacco,merry,mean_sent_nm,number_sent_nm,totsent_nm,number_sent_m,totsent_m,sendd,number_sent,totsent,mean_recd_nm,totrecd_nm,number_recd_nm,totrecd_m,number_recd_m,recdd,mean_recd,totrecd,number_recd,netremit,mpesa_user,round,weight,mean_sentdist_nm,mean_sentdist_m,mean_sentdist,mean_recddist_nm,mean_recddist_m,mean_recddist,frac_recd,period,agents1,agents2,agents5,agents10,agents20,agents_d,totexp,ltotexp,totexppc,ltotexppc,wkexppc,lwkexppc,totexppc_nomed,ltotexppc_nomed,lwealth,rural,province,district,location,village,totrecd_c,totsent_c,totrecd2,networksize,mean_recd2,occ_farmer,occ_public,occ_prof,occ_help,occ_ue,occ_bus,occ_sales,occ_ind,occ_other,lagents_d,agents1s,agents2s,agents5s,agents10s,agents20s,neg,sick,ag,pos,user_neg,user_sick,agents1s_neg,agents1s_sick,agents2s_neg,agents2s_sick,agents5s_neg,agents5s_sick,agents10s_neg,agents10s_sick,agents20s_neg,agents20s_sick,lagents_d_neg,lagents_d_sick,distance,panel,mpesa_status,lowattrit,wealthtile,d1,d2,d3,d4,d5,false,lmean_recddist,ldistance,urban,mweight
1651172,1,8700,3,11,0,"no","yes","no","yes",600,1,600,0,,1,1,600,300,300,1,,0,1,300,300,1,-300,"no",2,1.357477,20,,20,20,,20,.5,2,6,6,9,22,25,.6892633,107564,11.58584,35854.67,10.48723,26034.67,10.16718,35854.67,10.48723,9.071078,0,"rift valley",702,306,6,.002789,.0055781,17.32051,1,17.32051,0,0,0,0,0,0,1,0,0,6.535624,2.44949,2.44949,3,4.690416,5,1,1,0,0,0,0,2.44949,2.44949,2.44949,2.44949,3,3,4.690416,4.690416,5,5,6.535624,6.535624,,1,"Non M-PESA",,1,.3333333,0,.3333333,.3333333,0,,2.995732,,1,1.355633
1653085,1,36500,1,8,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,1.357477,,,,,,,0,2,0,0,0,1,10,9.486317,163664,12.00557,163664,12.00557,100464,11.51755,157664,11.96822,10.50507,0,"rift valley",702,306,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.157606,0,0,0,1,3.162278,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3.162278,3.162278,9.157606,9.157606,,1,"Leave",,3,0,0,1,0,0,0,,,1,1.579967
1654110,1,93500,6,19,0,"yes","yes","yes","yes",1300,4,5200,3,7000,1,7,12200,7500,15000,2,,0,1,7500,15000,2,2800,"yes",2,1.357477,83.75,41.66667,65.71429,25,,25,.1428571,2,0,0,0,4,23,6.645106,258612,12.46308,43102,10.67132,17602,9.775768,43102,10.67132,11.44572,0,"rift valley",702,306,7,.058002,.0471749,122.4745,2,86.60254,0,0,1,0,0,0,0,0,0,8.801636,0,0,0,2,4.795832,1,1,0,1,1,1,0,0,0,0,0,0,2,2,4.795832,4.795832,8.801636,8.801636,21.763965,1,"M-PESA",,2,.1666667,.1666667,.3333333,.3333333,0,1,3.218876,3.080256,1,1.289048
1652024,1,24800,3,0,1,"no","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,,2,6,8,9,22,25,.1873951,107660,11.58673,35886.67,10.48812,18026.67,9.799607,35886.67,10.48812,10.1186,0,"rift valley",702,306,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.233219,2.44949,2.828427,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",,2,0,0,.3333333,.6666667,0,1,,,1,1.287252
1653115,1,101000,3,0,1,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,1.357477,,,,,,,0,2,0,0,0,10,85,5.625907,183360,12.11921,61120,11.02059,29640,10.29688,61120,11.02059,11.52288,0,"rift valley",702,306,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.635138,0,0,0,3.162278,9.219544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",,5,0,.3333333,.3333333,.3333333,0,,,,1,1.492844
1653145,1,54000,4,8,0,"yes","yes","no","no",,0,,6,18000,1,6,18000,,,,,,0,0,0,0,-18000,"yes",2,1.357477,,300,300,,,,0,2,6,8,9,22,25,.2612414,160040,11.98318,40010,10.59688,18785,9.840814,40010,10.59688,10.89674,0,"rift valley",702,306,7,0,.1124719,0,0,0,0,0,0,0,0,0,1,0,0,5.565445,2.44949,2.828427,3,4.690416,5,1,0,0,0,1,0,2.44949,0,2.828427,0,3,0,4.690416,0,5,0,5.565445,0,,1,"M-PESA",,4,.25,.25,.25,.25,0,,,,1,1.408248
1652050,1,24800,4,0,1,"yes","yes","no","no",400,1,400,2,2500,1,3,2900,,,0,200,1,1,200,200,1,-2700,"yes",2,1.357477,80,80,80,,100,100,.3333333,2,6,8,9,22,25,.1689084,118800,11.6852,29700,10.2989,14625,9.590487,29700,10.2989,10.1186,0,"rift valley",702,306,7,.0016835,.0244108,14.14214,1,14.14214,0,0,1,0,0,0,0,0,0,5.129356,2.44949,2.828427,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.378101,1,"M-PESA",,4,.25,0,.25,.5,0,1,4.60517,3.836827,1,1.383809
1652005,1,412000,5,14,0,"yes","yes","yes","no",,,,,,0,0,0,,,0,13325,5,1,2665,13325,5,13325,"yes",2,1.357477,,,,,142.8,142.8,.8333333,2,6,8,9,22,25,.1966657,623552,13.34319,124710.4,11.73375,55182.4,10.9184,117030.4,11.67019,12.92878,0,"rift valley",702,306,7,.0213695,0,115.434,5,51.62364,0,0,0,0,0,1,0,0,0,5.281505,2.44949,2.828427,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.810628,1,"M-PESA",,1,.2,0,.4,0,.2,0,4.961445,4.216719,1,1.333974
1653100,1,17500,1,12,0,"yes","yes","no","no",2000,1,2000,0,,1,1,2000,,,,,,0,0,0,0,-2000,"no",2,1.357477,80,,80,,,,0,2,0,0,0,1,18,5.249104,107180,11.58226,107180,11.58226,65780,11.09407,107180,11.58226,9.769957,0,"rift valley",702,306,7,0,.0186602,0,0,0,0,0,0,1,0,0,0,0,0,8.565813,0,0,0,1,4.24264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Leave",,1,0,0,0,0,1,0,,,1,1.457625
1653070,1,59700,4,8,0,"yes","yes","yes","yes",,0,,3,7500,1,3,7500,,,,,,0,0,0,0,-7500,"yes",2,1.357477,,50,50,,,,0,2,6,8,9,22,25,.2750345,153940,11.94432,38485,10.55802,29900,10.30561,38485,10.55802,10.99709,0,"rift valley",702,306,7,0,.0487203,0,0,0,0,0,0,0,0,0,1,0,0,5.616897,2.44949,2.828427,3,4.690416,5,1,0,0,0,1,0,2.44949,0,2.828427,0,3,0,4.690416,0,5,0,5.616897,0,,1,"Join",,1,.25,0,.75,0,0,,,,1,1.252455
1654007,1,168300,5,12,0,"no","yes","no","no",1375,4,5500,0,,1,4,5500,,,,,,0,0,0,0,-5500,"yes",2,1.357477,24,,24,,,,0,2,6,8,9,21,24,.7203969,273372,12.51859,54674.4,10.90915,31834.4,10.3683,54674.4,10.90915,12.0335,0,"rift valley",702,306,7,0,.0201191,0,0,0,0,0,0,0,0,1,0,0,0,6.579803,2.44949,2.828427,3,4.582576,4.89898,1,0,1,0,1,0,2.44949,0,2.828427,0,3,0,4.582576,0,4.89898,0,6.579803,0,,1,"M-PESA",,5,.4,.2,.2,.2,0,1,,,1,1.392402
1653130,0,11000,2,12,0,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,1.357477,,,,,,,,2,6,8,9,22,25,.1356682,188652,12.14766,94326,11.45451,63986,11.06642,94326,11.45451,9.305651,0,"rift valley",702,306,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.910213,2.44949,2.828427,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",,1,0,0,.5,.5,0,,,,1,1.283591
1652058,1,51000,1,18,0,"yes","no","no","no",,0,,1,1500,1,1,1500,,,0,2000,1,1,2000,2000,1,500,"yes",3,1.357477,,,,,,,.5,2,7,9,10,24,27,.1689084,294976,12.59465,294976,12.59465,109460,11.60331,294976,12.59465,10.83958,0,"rift valley",702,306,7,.0067802,.0050852,44.72136,1,44.72136,0,0,0,0,0,1,0,0,0,5.129356,2.645751,3,3.162278,4.89898,5.196152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.62957,1,"M-PESA",,1,0,0,1,0,0,0,,5.156924,1,1.261307
1654095,1,110000,7,14,0,"yes","yes","no","no",,,,,,0,0,0,,,0,10000,5,1,2000,10000,5,10000,"yes",2,1.357477,,,,,200,200,.3333333,2,0,2,20,22,25,1.376788,395340,12.8875,56477.14,10.94159,19648.57,9.88576,56477.14,10.94159,11.60824,0,"rift valley",702,306,7,.0252947,0,100,1,44.72136,0,1,0,0,0,0,0,0,0,7.227508,0,1.414214,4.472136,4.690416,5,1,0,0,0,1,0,0,0,1.414214,0,4.472136,0,4.690416,0,5,0,7.227508,0,,1,"M-PESA",,3,0,.1428571,.4285714,.1428571,.1428571,1,5.298317,,1,1.216532
1652033,1,368000,7,12,0,"yes","yes","no","yes",,0,,1,4500,1,1,4500,,,0,43000,6,1,7166.666667,43000,6,38500,"yes",2,1.357477,,80,80,,400,400,.25,2,6,8,9,22,25,.1938637,392840,12.88116,56120,10.93525,17420,9.765374,48662.86,10.79267,12.81584,0,"rift valley",702,306,7,.1094593,.011455,207.3644,1,84.65617,0,0,0,0,0,0,1,0,0,5.267155,2.44949,2.828427,3,4.690416,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.65502,1,"M-PESA",,1,0,.5714286,0,.2857143,.1428571,1,5.991465,5.157071,1,1.314169
1653010,1,103700,5,12,0,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,1.357477,,,,,,,0,2,6,8,9,22,25,.1541417,275240,12.5254,55048,10.91596,32760,10.39696,52648,10.87138,11.54926,0,"rift valley",702,306,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.037873,2.44949,2.828427,3,4.690416,5,1,1,0,0,0,0,2.44949,2.44949,2.828427,2.828427,3,3,4.690416,4.690416,5,5,5.037873,5.037873,,1,"Non M-PESA",,1,.2,.4,.2,.2,0,,,,1,1.237904
1653040,1,135000,1,17,0,"yes","yes","yes","no",,0,,6,35500,1,6,35500,,,0,4000,1,1,4000,4000,1,-31500,"yes",2,1.357477,,302.6667,302.6667,,1,1,.1428571,2,0,0,0,10,85,5.625285,230060,12.3461,230060,12.3461,75140,11.22711,228860,12.34087,11.81303,0,"rift valley",702,306,7,.0173868,.1543076,63.24555,1,63.24555,0,0,1,0,0,0,0,0,0,8.635027,0,0,0,3.162278,9.219544,1,1,0,0,1,1,0,0,0,0,0,0,3.162278,3.162278,9.219544,9.219544,8.635027,8.635027,68.59437,1,"M-PESA",,4,0,0,1,0,0,0,0,4.22821,1,1.417097
1652075,1,47700,3,11,0,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,,2,6,6,9,22,25,.3299564,356780,12.78487,118926.7,11.68626,69160,11.14418,118926.7,11.68626,10.77269,0,"rift valley",702,306,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.798961,2.44949,2.44949,3,4.690416,5,1,0,0,0,1,0,2.44949,0,2.44949,0,3,0,4.690416,0,5,0,5.798961,0,,1,"Join",,5,.3333333,0,0,.3333333,0,0,,,1,1.604179
1654050,1,1345500,1,12,0,"yes","yes","no","yes",,0,,1,6000,1,1,6000,20000,20000,1,,0,1,20000,20000,1,14000,"yes",3,1.357477,,,,,,,.2,2,7,9,10,24,26,.4957057,301780,12.61745,301780,12.61745,107640,11.58655,265780,12.49042,14.11228,0,"rift valley",702,306,7,.0662734,.019882,141.4214,1,141.4214,0,0,0,0,0,1,0,0,0,6.205982,2.645751,3,3.162278,4.89898,5.09902,1,1,0,0,1,1,2.645751,2.645751,3,3,3.162278,3.162278,4.89898,4.89898,5.09902,5.09902,6.205982,6.205982,1.0513548,1,"M-PESA",,2,0,0,0,0,1,0,,.0500796,1,1.406169
1652083,1,1017170,11,12,0,"yes","yes","yes","yes",,1,,0,,1,1,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,0,2,6,6,9,22,25,.6764942,494056,13.1104,44914.18,10.71251,22492.36,10.02093,44914.18,10.71251,13.83253,0,"rift valley",702,306,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.516924,2.44949,2.44949,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",,5,.1818182,.2727273,.2727273,.0909091,.0909091,1,,,1,1.267617
1655063,1,58200,4,12,0,"no","yes","no","yes",,0,,2,15000,1,2,15000,,,0,13000,2,1,6500,13000,2,-2000,"yes",2,1.357477,,420,420,,420,420,.25,2,6,8,9,22,25,.3538814,429224,12.96973,107306,11.58344,34216,10.44045,92906,11.43934,10.97164,0,"rift valley",702,306,10,.0302872,.0349468,114.0175,1,80.62257,0,0,0,0,0,0,1,0,0,5.868962,2.44949,2.828427,3,4.690416,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.41433,1,"M-PESA",,3,.25,0,.25,.5,0,0,6.040255,5.155684,1,1.396242
1655007,1,94500,4,8,0,"no","yes","no","yes",,0,,4,3600,1,4,3600,1675,6700,4,,0,1,1675,6700,4,3100,"yes",2,1.357477,,320,320,30,,30,.5,2,3,4,11,11,31,.5654617,208632,12.24833,52158,10.86203,21723,9.986127,32658,10.39385,11.45636,0,"rift valley",702,306,10,.032114,.0172553,81.85353,2,40.92677,0,0,1,0,0,0,0,0,0,6.337643,1.732051,2,3.316625,3.316625,5.567764,1,1,0,0,1,1,1.732051,1.732051,2,2,3.316625,3.316625,3.316625,3.316625,5.567764,5.567764,6.337643,6.337643,27.755864,1,"Join",,1,.25,.25,.25,.25,0,,3.401197,3.323447,1,1.362414
1655091,1,43300,4,12,0,"yes","no","yes","yes",,0,,6,14300,1,6,14300,,,,,,0,0,0,0,-14300,"yes",2,1.357477,,30,30,,,,0,2,6,6,9,22,25,.4956815,576080,13.264,144020,11.87771,90545,11.4136,139820,11.84811,10.67591,0,"rift valley",702,306,10,0,.0248229,0,0,0,0,0,1,0,0,0,0,0,0,6.205934,2.44949,2.44949,3,4.690416,5,1,1,0,0,1,1,2.44949,2.44949,2.44949,2.44949,3,3,4.690416,4.690416,5,5,6.205934,6.205934,,1,"Join",,5,.5,0,.25,.25,0,0,,,1,1.547027
1655049,1,163200,2,11,0,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,0,2,6,8,9,22,25,.3566173,95532,11.46722,47766,10.77407,19266,9.866097,45966,10.73566,12.00273,0,"rift valley",702,306,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.876663,2.44949,2.828427,3,4.690416,5,1,1,0,0,1,1,2.44949,2.44949,2.828427,2.828427,3,3,4.690416,4.690416,5,5,5.876663,5.876663,,1,"M-PESA",,4,0,0,1,0,0,1,,,1,1.362353
1655105,1,415000,5,12,0,"no","yes","no","no",500,1,500,0,,1,1,500,,,,,,0,0,0,0,-500,"no",2,1.357477,80,,80,,,,0,2,6,8,9,22,25,.1392878,124320,11.73061,24864,10.12118,12740,9.452502,24432,10.10365,12.93603,0,"rift valley",702,306,10,0,.0040219,0,0,0,0,0,1,0,0,0,0,0,0,4.936542,2.44949,2.828427,3,4.690416,5,1,0,0,0,0,0,2.44949,0,2.828427,0,3,0,4.690416,0,5,0,4.936542,0,,1,"Non M-PESA",,5,.2,.2,0,.4,.2,,,,1,1.364915
1655077,0,4753200,1,12,0,"no","yes","no","no",4750,2,9500,0,,1,2,9500,,,,,,0,0,0,0,-9500,"no",2,1.357477,850,,850,,,,0,2,6,8,9,22,25,.3145424,148938,11.91129,148938,11.91129,91728,11.42658,148938,11.91129,15.37433,0,"rift valley",702,306,10,0,.0637849,0,0,0,0,0,0,0,0,1,0,0,0,5.751119,2.44949,2.828427,3,4.690416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",,1,0,0,1,0,0,0,,,1,1.388111
1655021,1,170100,5,10,0,"yes","yes","no","no",1000,1,1000,0,,1,1,1000,,,,,,0,0,0,0,-1000,"yes",3,1.357477,,,,,,,0,2,0,0,0,15,55,6.569802,247220,12.41803,49444,10.8086,26572,10.18761,49444,10.8086,12.04414,0,"rift valley",702,306,10,0,.004045,0,0,0,0,0,1,0,0,0,0,0,0,8.790239,0,0,0,3.872983,7.416198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",,3,.2,.4,.2,.2,0,,,,1,1.355994
1656120,1,14500,4,8,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,0,2,11,11,12,22,26,.1164449,154920,11.95066,38730,10.56437,16315,9.699841,29730,10.29991,9.581903,0,"rift valley",702,306,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.757418,3.316625,3.316625,3.464102,4.690416,5.09902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,2,.5,0,.25,.25,0,1,,,1,1.48878
1656026,0,86900,3,8,0,"yes","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.357477,,,,,,,0,2,11,11,12,22,28,.1299688,305324,12.62913,101774.7,11.53052,50041.33,10.8206,101774.7,11.53052,11.37251,0,"rift valley",702,306,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.867294,3.316625,3.316625,3.464102,4.690416,5.291502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",,1,.3333333,0,.3333333,.3333333,0,,,,1,1.351943
1656079,1,149500,4,12,0,"yes","yes","no","yes",,0,,1,3500,1,1,3500,,,,,,0,0,0,0,-3500,"yes",3,1.357477,,,,,,,0,2,12,12,13,24,29,.1095998,303060,12.62169,75765,11.23539,20800,9.942708,75765,11.23539,11.91505,0,"rift valley",702,306,11,0,.0115489,0,0,0,0,0,0,0,0,1,0,0,0,4.696836,3.464102,3.464102,3.605551,4.89898,5.385165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,5,.5,0,0,0,.25,1,,,1,1.476334
1656053,1,105400,5,19,0,"yes","no","yes","yes",,0,,2,35000,1,2,35000,1000,1000,1,,0,1,1000,1000,1,-34000,"yes",2,1.357477,,1,1,350,,350,.25,2,11,11,12,22,27,.0944863,517344,13.15646,103468.8,11.54703,26436.8,10.18251,101956.8,11.5323,11.56552,0,"rift valley",702,306,11,.0019329,.0676532,31.62278,1,31.62278,0,0,0,1,0,0,0,0,0,4.548455,3.316625,3.316625,3.464102,4.690416,5.196152,1,1,0,0,1,1,3.316625,3.316625,3.316625,3.316625,3.464102,3.464102,4.690416,4.690416,5.196152,5.196152,4.548455,4.548455,231.16865,1,"M-PESA",,3,0,.6,0,.2,.2,0,5.857933,5.443148,1,1.287169
1656066,1,12000,5,0,0,"no","yes","no","no",,0,,1,700,1,1,700,,,0,1800,3,1,600,1800,3,1100,"yes",2,1.357477,,60,60,,2,2,.5,2,11,11,12,22,26,.1027243,178636,12.09311,35727.2,10.48367,17607.2,9.776063,35727.2,10.48367,9.392662,0,"rift valley",702,306,11,.0100764,.0039186,42.42641,1,24.4949,0,0,0,0,1,0,0,0,0,4.632049,3.316625,3.316625,3.464102,4.690416,5.09902,1,0,0,0,1,0,3.316625,0,3.316625,0,3.464102,0,4.690416,0,5.09902,0,4.632049,0,.4637139,1,"Join",,1,0,.2,.6,.2,0,1,.6931472,-.7684875,1,1.515687
1656093,1,21500,3,12,0,"no","yes","no","no",,0,,2,3500,1,2,3500,,,,,,0,0,0,0,-3500,"yes",2,1.357477,,400,400,,,,0,2,11,11,12,22,26,.0741381,272612,12.51581,90870.66,11.41719,36157.33,10.49564,62870.67,11.04883,9.975808,0,"rift valley",702,306,11,0,.0128388,0,0,0,0,0,0,0,0,0,1,0,0,4.305929,3.316625,3.316625,3.464102,4.690416,5.09902,1,1,0,0,1,1,3.316625,3.316625,3.316625,3.316625,3.464102,3.464102,4.690416,4.690416,5.09902,5.09902,4.305929,4.305929,,1,"M-PESA",,3,0,.6666667,0,.3333333,0,,,,1,1.361025
1635043,1,8900,5,7,0,"no","yes","no","no",200,1,200,0,,1,1,200,,,,,,0,0,0,0,-200,"no",2,2.036215,60,,60,,,,0,2,0,0,1,20,52,3.133682,85520,11.35651,17104,9.747067,11388,9.340316,16624,9.718603,9.093806,0,"nyanza",611,13,13,0,.0023386,0,0,0,0,0,0,0,0,1,0,0,0,8.049964,0,0,1,4.472136,7.211102,1,0,0,0,0,0,0,0,0,0,1,0,4.472136,0,7.211102,0,8.049964,0,,1,"Non M-PESA",,2,.4,.2,.2,.2,0,,,,1,2.012255
1637085,1,109800,6,0,1,"yes","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,2.036215,,,,,,,0,2,15,15,16,20,51,.1444267,413060,12.93135,68843.34,11.13959,41730,10.63898,67643.34,11.122,11.60642,0,"nyanza",611,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.972772,3.872983,3.872983,4,4.472136,7.141428,1,1,0,1,1,1,3.872983,3.872983,3.872983,3.872983,4,4,4.472136,4.472136,7.141428,7.141428,4.972772,4.972772,,1,"M-PESA",,5,.1666667,.3333333,.1666667,.3333333,0,,,,1,2.16661
1635018,1,90000,3,12,0,"yes","yes","no","yes",,0,,4,2000,1,4,2000,2000,2000,1,,0,1,2000,2000,1,0,"yes",2,2.036215,,40,40,900,,900,.3333333,2,12,13,13,16,45,.2915437,197044,12.19118,65681.34,11.09257,27768,10.23164,57681.33,10.96269,11.40757,0,"nyanza",611,13,13,.01015,.01015,44.72136,1,44.72136,0,0,0,1,0,0,0,0,0,5.67519,3.464102,3.605551,3.605551,4,6.708204,1,1,0,1,1,1,3.464102,3.464102,3.605551,3.605551,3.605551,3.605551,4,4,6.708204,6.708204,5.67519,5.67519,312.5844,1,"Join",,3,.3333333,0,.3333333,.3333333,0,,6.802395,5.744874,1,2.056143
1636023,0,133400,3,,,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.036215,,,,,,,,2,12,13,13,16,45,.1006462,112280,11.62875,37426.67,10.53014,15946.67,9.677005,37426.67,10.53014,11.80111,0,"nyanza",611,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611612,3.464102,3.605551,3.605551,4,6.708204,1,1,0,0,0,0,3.464102,3.464102,3.605551,3.605551,3.605551,3.605551,4,4,6.708204,6.708204,4.611612,4.611612,,1,"Non M-PESA",,3,.6666667,0,0,.3333333,0,1,,,1,2.092224
1637049,1,8700,4,8,0,"yes","no","no","yes",,,,,,0,0,0,2500,2500,1,,0,1,2500,2500,1,2500,"yes",2,2.036215,,,,200,,200,.5,2,12,12,13,16,45,.1224246,201816,12.21511,50454,10.82882,30784,10.33475,49554,10.81082,9.071078,0,"nyanza",611,13,13,.0123875,0,50,1,50,0,0,0,0,0,1,0,0,0,4.807495,3.464102,3.464102,3.605551,4,6.708204,1,1,0,0,1,1,3.464102,3.464102,3.464102,3.464102,3.605551,3.605551,4,4,6.708204,6.708204,4.807495,4.807495,51.453465,1,"M-PESA",,2,.5,.25,0,.25,0,,5.298317,3.940678,1,2.104913
748028,1,159700,6,0,1,"yes","yes","no","yes",400,1,400,0,,1,1,400,700,700,1,,0,1,700,700,1,300,"yes",2,2.036215,100,,100,1000,,1000,.2,2,0,0,0,15,67,5.020222,153264,11.93992,25544,10.14816,16267.33,9.696915,24744,10.11634,11.98105,1,"nyanza",611,13,13,.0045673,.0026099,26.45751,1,26.45751,0,0,1,0,0,0,0,0,0,8.52123,0,0,0,3.872983,8.185352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.04697,1,"M-PESA",,4,.1666667,.5,.1666667,.1666667,0,1,6.907755,5.666589,0,2.025768
1635026,1,47000,9,10,0,"yes","no","no","yes",,0,,3,60000,1,3,60000,1308.333333,3925,3,,0,1,1308.333333,3925,3,-56075,"yes",2,2.036215,,800,800,35,,35,.5,2,0,1,1,20,52,1.711801,578280,13.26781,64253.33,11.07059,25248.89,10.13654,63986.67,11.06643,10.7579,0,"nyanza",611,13,13,.0067874,.103756,62.64982,2,36.17089,0,0,0,0,0,1,0,0,0,7.445301,0,1,1,4.472136,7.211102,1,1,0,1,1,1,0,0,1,1,1,1,4.472136,4.472136,7.211102,7.211102,7.445301,7.445301,,1,"M-PESA",,3,.1111111,.2222222,.2222222,.3333333,0,,3.555348,,1,1.996924
1635009,0,193000,6,12,0,"yes","yes","yes","no",,0,,1,3000,1,1,3000,,,,,,0,0,0,0,-3000,"yes",2,2.036215,,500,500,,,,0,2,12,13,13,16,45,.3750151,331840,12.71241,55306.67,10.92065,30073.33,10.31139,55306.67,10.92065,12.17045,0,"nyanza",611,13,13,0,.0090405,0,0,0,0,1,0,0,0,0,0,0,0,5.926966,3.464102,3.605551,3.605551,4,6.708204,1,1,0,0,1,1,3.464102,3.464102,3.605551,3.605551,3.605551,3.605551,4,4,6.708204,6.708204,5.926966,5.926966,,1,"M-PESA",,5,0,0,.3333333,.1666667,.3333333,1,,,1,2.0851
748013,1,136800,11,9,0,"no","yes","no","yes",,,,,,0,0,0,7000,21000,3,,0,1,7000,21000,3,21000,"yes",2,2.036215,,,,766.6667,,766.6667,.4,2,0,1,13,16,36,1.995414,149324,11.91387,13574.91,9.515979,8944,9.098739,12484,9.432203,11.82627,1,"nyanza",611,13,13,.1406338,0,144.9138,2,83.666,1,0,0,0,0,0,0,0,0,7.598607,0,1,3.605551,4,6,1,1,0,0,1,1,0,0,1,1,3.605551,3.605551,4,4,6,6,7.598607,7.598607,597.78077,1,"M-PESA",,5,.2727273,.4545455,.1818182,.0909091,0,1,6.642052,6.393224,0,2.006056
748129,1,279700,7,12,0,"yes","yes","no","yes",,0,,7,18500,1,7,18500,2150,4300,2,,0,1,2150,4300,2,-14200,"yes",2,2.036215,,50,50,1,,1,.1666667,2,0,0,13,15,24,2.895551,255200,12.4498,36457.14,10.50389,20762.86,9.940921,33885.71,10.43075,12.54147,1,"nyanza",611,13,13,.0168495,.0724922,65.57439,1,46.36809,0,0,0,0,0,1,0,0,0,7.970931,0,0,3.605551,3.872983,4.89898,1,1,0,0,1,1,0,0,0,0,3.605551,3.605551,3.872983,3.872983,4.89898,4.89898,7.970931,7.970931,4.2087963,1,"M-PESA",,5,0,.5714286,.2857143,.1428571,0,1,0,1.437177,0,1.967038
1637022,1,85000,2,12,0,"yes","no","no","yes",,,,,,0,0,0,5000,5000,1,,0,1,5000,5000,1,2700,"yes",2,2.036215,,,,250,,250,1,2,12,12,13,16,45,.1809528,172076,12.05569,86038,11.36254,59488,10.99353,86038,11.36254,11.35041,0,"nyanza",611,13,13,.0290569,0,70.71068,1,70.71068,0,0,0,1,0,0,0,0,0,5.198236,3.464102,3.464102,3.605551,4,6.708204,1,1,0,0,1,1,3.464102,3.464102,3.464102,3.464102,3.605551,3.605551,4,4,6.708204,6.708204,5.198236,5.198236,201.343,1,"M-PESA",,4,0,.5,.5,0,0,,5.521461,5.30501,1,2.131848
